secID,ticker,secShortName,cnSpell,exchangeCD,assetClass,listStatusCD,listDate,transCurrCD,ISIN,partyID
002682.XSHE,002682,龙洲股份,LZGF,XSHE,E,L,2012-06-12,CNY,CNE100001F29,65907.0
002683.XSHE,002683,宏大爆破,HDBP,XSHE,E,L,2012-06-12,CNY,CNE100001F37,33318.0
002684.XSHE,002684,猛狮科技,MSKJ,XSHE,E,L,2012-06-12,CNY,CNE100001F45,65923.0
002685.XSHE,002685,华东重机,HDZJ,XSHE,E,L,2012-06-12,CNY,CNE100001F52,65887.0
002686.XSHE,002686,亿利达,YLD,XSHE,E,L,2012-07-03,CNY,CNE100001H68,65915.0
002687.XSHE,002687,乔治白,QZB,XSHE,E,L,2012-07-13,CNY,CNE100001HJ9,66042.0
002688.XSHE,002688,金河生物,JHSW,XSHE,E,L,2012-07-13,CNY,CNE100001HK7,64477.0
002689.XSHE,002689,博林特,BLT,XSHE,E,L,2012-07-17,CNY,CNE100001JR8,66065.0
002690.XSHE,002690,美亚光电,MYGD,XSHE,E,L,2012-07-31,CNY,CNE100001JZ1,65945.0
002691.XSHE,002691,冀凯股份,JKGF,XSHE,E,L,2012-07-31,CNY,CNE100001K06,65948.0
002692.XSHE,002692,远程电缆,YCDL,XSHE,E,L,2012-08-08,CNY,CNE100001K55,66124.0
002693.XSHE,002693,双成药业,SCYY,XSHE,E,L,2012-08-08,CNY,CNE100001K63,66078.0
002694.XSHE,002694,顾地科技,GDKJ,XSHE,E,L,2012-08-16,CNY,CNE100001K71,66116.0
002695.XSHE,002695,煌上煌,HSH,XSHE,E,L,2012-09-05,CNY,CNE100001NZ3,66117.0
002696.XSHE,002696,百洋股份,BYGF,XSHE,E,L,2012-09-05,CNY,,43134.0
002697.XSHE,002697,红旗连锁,HQLS,XSHE,E,L,2012-09-05,CNY,CNE100001P27,66128.0
002698.XSHE,002698,博实股份,BSGF,XSHE,E,L,2012-09-11,CNY,CNE100001NY6,66084.0
002699.XSHE,002699,美盛文化,MSWH,XSHE,E,L,2012-09-11,CNY,,65886.0
002700.XSHE,002700,新疆浩源,XJHY,XSHE,E,L,2012-09-21,CNY,CNE100001NX8,66023.0
002701.XSHE,002701,奥瑞金,ARJ,XSHE,E,L,2012-10-11,CNY,CNE100001M61,65924.0
002702.XSHE,002702,海欣食品,HXSP,XSHE,E,L,2012-10-11,CNY,CNE100001M46,39829.0
002703.XSHE,002703,浙江世宝,ZJSB,XSHE,E,L,2012-11-02,CNY,CNE100001MJ9,65976.0
300001.XSHE,300001,特锐德,TRD,XSHE,E,L,2009-10-30,CNY,CNE100000H69,35312.0
300002.XSHE,300002,神州泰岳,SZTY,XSHE,E,L,2009-10-30,CNY,CNE100000H51,33270.0
300003.XSHE,300003,乐普医疗,LPYL,XSHE,E,L,2009-10-30,CNY,CNE100000H44,35317.0
300004.XSHE,300004,南风股份,NFGF,XSHE,E,L,2009-10-30,CNY,CNE100000H36,35315.0
300005.XSHE,300005,探路者,TLZ,XSHE,E,L,2009-10-30,CNY,CNE100000H28,35324.0
300006.XSHE,300006,莱美药业,LMYY,XSHE,E,L,2009-10-30,CNY,CNE100000H10,35318.0
300007.XSHE,300007,汉威电子,HWDZ,XSHE,E,L,2009-10-30,CNY,CNE100000H02,35320.0
300008.XSHE,300008,上海佳豪,SHJH,XSHE,E,L,2009-10-30,CNY,CNE100000GZ9,35316.0
300009.XSHE,300009,安科生物,AKSW,XSHE,E,L,2009-10-30,CNY,CNE100000GY2,35322.0
300010.XSHE,300010,立思辰,LSC,XSHE,E,L,2009-10-30,CNY,CNE100000GX4,35311.0
300011.XSHE,300011,鼎汉技术,DHJS,XSHE,E,L,2009-10-30,CNY,CNE100000GW6,35323.0
300012.XSHE,300012,华测检测,HCJC,XSHE,E,L,2009-10-30,CNY,CNE100000GV8,35365.0
300013.XSHE,300013,新宁物流,XNWL,XSHE,E,L,2009-10-30,CNY,CNE100000GT2,35325.0
300014.XSHE,300014,亿纬锂能,YWLN,XSHE,E,L,2009-10-30,CNY,CNE100000GS4,35321.0
300015.XSHE,300015,爱尔眼科,AEYK,XSHE,E,L,2009-10-30,CNY,CNE100000GR6,35371.0
300016.XSHE,300016,北陆药业,BLYY,XSHE,E,L,2009-10-30,CNY,CNE000001QK9,2110.0
300017.XSHE,300017,网宿科技,WSKJ,XSHE,E,L,2009-10-30,CNY,CNE100000GQ8,35370.0
300018.XSHE,300018,中元华电,ZYHD,XSHE,E,L,2009-10-30,CNY,CNE100000GP0,35366.0
